Date,time_of_day,MachineName,ustanov,bez_ustanova,rabotal
2022-10-08,Ночь,V26/60_1,3034.0,14886.0,25280.0
2022-10-08,Ночь,V26/60_2,3740.0,16470.0,22990.0
2022-10-08,Ночь,V26/85,3588.0,19654.0,19958.0
2022-10-08,Ночь,VCENTR-102,1783.0,27001.0,14416.0
2022-10-08,Ночь,VCENTR-70,5406.0,5120.0,32674.0
2022-10-08,Ночь,VTM9,0.0,43200.0,0.0
2022-10-09,День,CK50,4830.0,13748.0,24622.0
2022-10-09,День,V20,3686.0,13032.0,26482.0
2022-10-09,День,V26/60_1,6885.0,5991.0,30324.0
2022-10-09,День,V26/60_2,6144.0,5381.0,31675.0
2022-10-09,День,V26/85,3958.0,14455.0,24787.0
2022-10-09,День,VCENTR-102,1478.0,16597.0,25125.0
2022-10-09,День,VCENTR-70,2435.0,3264.0,37501.0
2022-10-09,День,VTM9,2523.0,24581.0,16096.0
2022-10-09,Ночь,CK50,0.0,43200.0,0.0
2022-10-09,Ночь,V20,4701.0,28531.0,9968.0
2022-10-09,Ночь,V26/60_1,1967.0,24838.0,16395.0
2022-10-09,Ночь,V26/60_2,2126.0,27138.0,13936.0
2022-10-09,Ночь,V26/85,3285.0,27717.0,12198.0
2022-10-09,Ночь,VCENTR-102,4707.0,33081.0,5412.0
2022-10-09,Ночь,VCENTR-70,4842.0,5443.0,32915.0
2022-10-09,Ночь,VTM9,2554.0,27385.0,13261.0
2022-10-10,День,CK50,6606.0,27091.0,9503.0
2022-10-10,День,V20,5662.0,8250.0,29288.0
2022-10-10,День,V26/60_1,7906.0,6099.0,29195.0
2022-10-10,День,V26/60_2,4577.0,16636.0,21987.0
2022-10-10,День,V26/85,4694.0,14432.0,24074.0
2022-10-10,День,VCENTR-102,1731.0,38125.0,3344.0
2022-10-10,День,VCENTR-70,4529.0,14446.0,24225.0
2022-10-10,День,VTM9,27.0,43005.0,168.0
2022-10-10,Ночь,CK50,8557.0,13270.0,21373.0
2022-10-10,Ночь,V20,6758.0,10253.0,26189.0
2022-10-10,Ночь,V26/60_1,8860.0,4279.0,30061.0
2022-10-10,Ночь,V26/60_2,7128.0,10489.0,25583.0
2022-10-10,Ночь,V26/85,3653.0,4897.0,34650.0
2022-10-10,Ночь,VCENTR-102,0.0,43200.0,0.0
2022-10-10,Ночь,VCENTR-70,1314.0,36497.0,5389.0
2022-10-10,Ночь,VTM9,4524.0,21566.0,17110.0
2022-10-11,День,CK50,5568.0,14810.0,22822.0
2022-10-11,День,V20,2772.0,28035.0,12393.0
2022-10-11,День,V26/60_1,7482.0,5725.0,29993.0
2022-10-11,День,V26/60_2,5033.0,6063.0,32104.0
2022-10-11,День,V26/85,3088.0,3846.0,36266.0
2022-10-11,День,VCENTR-102,788.0,38963.0,3449.0
2022-10-11,День,VCENTR-70,3509.0,19562.0,20129.0
2022-10-11,День,VTM9,4933.0,18016.0,20251.0
2022-10-11,Ночь,CK50,4858.0,16075.0,22267.0
2022-10-11,Ночь,V20,3441.0,4648.0,35111.0
2022-10-11,Ночь,V26/60_1,8115.0,4088.0,30997.0
2022-10-11,Ночь,V26/60_2,7515.0,6114.0,29571.0
2022-10-11,Ночь,V26/85,6573.0,7069.0,29558.0
2022-10-11,Ночь,VCENTR-102,2670.0,13667.0,26863.0
2022-10-11,Ночь,VCENTR-70,3783.0,20559.0,18858.0
2022-10-11,Ночь,VTM9,4414.0,16154.0,22632.0
2022-10-12,День,CK50,11588.0,10261.0,21351.0
2022-10-12,День,V20,3611.0,7786.0,31803.0
2022-10-12,День,V26/60_1,7437.0,8923.0,26840.0
2022-10-12,День,V26/60_2,5130.0,7797.0,30273.0
2022-10-12,День,V26/85,4250.0,16273.0,22677.0
2022-10-12,День,VCENTR-102,2922.0,7100.0,33178.0
2022-10-12,День,VCENTR-70,3329.0,18763.0,21108.0
2022-10-12,День,VTM9,3075.0,24311.0,15814.0
2022-10-12,Ночь,CK50,5869.0,7495.0,29836.0
2022-10-12,Ночь,V20,3637.0,5787.0,33776.0
2022-10-12,Ночь,V26/60_1,8392.0,3138.0,31670.0
2022-10-12,Ночь,V26/60_2,9790.0,6665.0,26745.0
2022-10-12,Ночь,V26/85,5207.0,6994.0,30999.0
2022-10-12,Ночь,VCENTR-102,2613.0,14358.0,26229.0
2022-10-12,Ночь,VCENTR-70,11194.0,22673.0,9333.0
2022-10-12,Ночь,VTM9,6682.0,21762.0,14756.0
2022-10-13,День,CK50,9062.0,17390.0,16748.0
2022-10-13,День,V20,3167.0,10149.0,29884.0
2022-10-13,День,V26/60_1,4761.0,12454.0,25985.0
2022-10-13,День,V26/60_2,6011.0,14979.0,22210.0
2022-10-13,День,V26/85,3194.0,10603.0,29403.0
2022-10-13,День,VCENTR-102,2752.0,9801.0,30647.0
2022-10-13,День,VCENTR-70,6210.0,24239.0,12751.0
2022-10-13,День,VTM9,4072.0,29005.0,10123.0
2022-10-13,Ночь,CK50,7483.0,17227.0,18490.0
2022-10-13,Ночь,V20,3997.0,12574.0,26629.0
2022-10-13,Ночь,V26/60_1,6836.0,3545.0,32819.0
2022-10-13,Ночь,V26/60_2,12943.0,9945.0,20312.0
2022-10-13,Ночь,V26/85,4337.0,10849.0,28014.0
2022-10-13,Ночь,VCENTR-102,3155.0,9066.0,30979.0
2022-10-13,Ночь,VCENTR-70,5980.0,17535.0,19685.0
2022-10-13,Ночь,VTM9,147.0,40818.0,2235.0
2022-10-14,День,CK50,6947.0,19964.0,16289.0
2022-10-14,День,V20,3069.0,10739.0,29392.0
2022-10-14,День,V26/60_1,4947.0,8939.0,29314.0
2022-10-14,День,V26/60_2,4887.0,18544.0,19769.0
2022-10-14,День,V26/85,3930.0,10169.0,29101.0
2022-10-14,День,VCENTR-102,2285.0,18800.0,22115.0
2022-10-14,День,VCENTR-70,3715.0,23713.0,15772.0
2022-10-14,День,VTM9,47.0,35729.0,7424.0
2022-10-14,Ночь,CK50,4621.0,18565.0,20014.0
2022-10-14,Ночь,V20,3612.0,16371.0,23217.0
2022-10-14,Ночь,V26/60_1,5872.0,8525.0,28803.0
2022-10-14,Ночь,V26/60_2,6465.0,9160.0,27575.0
2022-10-14,Ночь,V26/85,3975.0,21383.0,17842.0
2022-10-14,Ночь,VCENTR-102,2582.0,7088.0,33530.0
2022-10-14,Ночь,VCENTR-70,4265.0,8860.0,30075.0
2022-10-14,Ночь,VTM9,4286.0,17118.0,21796.0
2022-10-15,День,CK50,2989.0,20556.0,19655.0
2022-10-15,День,V20,3251.0,16840.0,23109.0
2022-10-15,День,V26/60_1,4453.0,14266.0,24481.0
2022-10-15,День,V26/60_2,5501.0,11534.0,26165.0
2022-10-15,День,V26/85,2663.0,25685.0,14852.0
2022-10-15,День,VCENTR-102,1984.0,14996.0,26220.0
2022-10-15,День,VCENTR-70,5638.0,17654.0,19908.0
2022-10-15,День,VTM9,5175.0,21233.0,16792.0
2022-10-15,Ночь,CK50,3317.0,21603.0,18280.0
2022-10-15,Ночь,V20,2538.0,10569.0,30093.0
2022-10-15,Ночь,V26/60_1,5295.0,9558.0,28347.0
2022-10-15,Ночь,V26/60_2,7431.0,9442.0,26327.0
2022-10-15,Ночь,V26/85,3583.0,18093.0,21524.0
2022-10-15,Ночь,VCENTR-102,2012.0,6616.0,34572.0
2022-10-15,Ночь,VCENTR-70,2529.0,21014.0,19657.0
2022-10-15,Ночь,VTM9,3542.0,23009.0,16649.0
2022-10-16,День,CK50,4516.0,8047.0,30637.0
2022-10-16,День,V20,3154.0,3882.0,36164.0
2022-10-16,День,V26/60_1,8403.0,2615.0,32182.0
2022-10-16,День,V26/60_2,11825.0,3276.0,28099.0
2022-10-16,День,V26/85,6464.0,7711.0,29025.0
2022-10-16,День,VCENTR-102,2174.0,12470.0,28556.0
2022-10-16,День,VCENTR-70,4846.0,16412.0,21942.0
2022-10-16,День,VTM9,0.0,43200.0,0.0
2022-10-16,Ночь,CK50,6656.0,16486.0,20058.0
2022-10-16,Ночь,V20,3134.0,8317.0,31749.0
2022-10-16,Ночь,V26/60_1,6187.0,5237.0,31776.0
2022-10-16,Ночь,V26/60_2,5235.0,7790.0,30175.0
2022-10-16,Ночь,V26/85,6093.0,7728.0,29379.0
2022-10-16,Ночь,VCENTR-102,1859.0,23887.0,17454.0
2022-10-16,Ночь,VCENTR-70,5087.0,11312.0,26801.0
2022-10-16,Ночь,VTM9,0.0,43200.0,0.0
2022-10-17,День,CK50,3779.0,7785.0,31636.0
2022-10-17,День,V20,3774.0,4818.0,34608.0
2022-10-17,День,V26/60_1,9777.0,3083.0,30340.0
2022-10-17,День,V26/60_2,9888.0,3226.0,30086.0
2022-10-17,День,V26/85,8335.0,4605.0,30260.0
2022-10-17,День,VCENTR-102,0.0,43200.0,0.0
2022-10-17,День,VCENTR-70,5286.0,14227.0,23687.0
2022-10-17,День,VTM9,3727.0,32475.0,6998.0
2022-10-17,Ночь,CK50,6807.0,14314.0,22079.0
2022-10-17,Ночь,V20,3275.0,5176.0,34749.0
2022-10-17,Ночь,V26/60_1,6832.0,4935.0,31433.0
2022-10-17,Ночь,V26/60_2,5008.0,5149.0,33043.0
2022-10-17,Ночь,V26/85,3996.0,9855.0,29349.0
2022-10-17,Ночь,VCENTR-102,1674.0,24991.0,16535.0
2022-10-17,Ночь,VCENTR-70,5507.0,17375.0,20318.0
2022-10-17,Ночь,VTM9,7415.0,17723.0,18062.0
2022-10-18,День,CK50,3714.0,8517.0,30969.0
2022-10-18,День,V20,4130.0,4862.0,34208.0
2022-10-18,День,V26/60_1,7599.0,4409.0,31192.0
2022-10-18,День,V26/60_2,4972.0,27328.0,10900.0
2022-10-18,День,V26/85,7147.0,7630.0,28423.0
2022-10-18,День,VCENTR-102,2639.0,13702.0,26859.0
2022-10-18,День,VCENTR-70,5885.0,18002.0,19313.0
2022-10-18,День,VTM9,5133.0,19365.0,18702.0
2022-10-18,Ночь,CK50,6922.0,14557.0,21721.0
2022-10-18,Ночь,V20,2984.0,8547.0,31669.0
2022-10-18,Ночь,V26/60_1,6556.0,8539.0,28105.0
2022-10-18,Ночь,V26/60_2,5642.0,5214.0,32344.0
2022-10-18,Ночь,V26/85,6718.0,8716.0,27766.0
2022-10-18,Ночь,VCENTR-102,2345.0,10530.0,30325.0
2022-10-18,Ночь,VCENTR-70,6261.0,14317.0,22622.0
2022-10-18,Ночь,VTM9,5822.0,14310.0,23068.0
2022-10-19,День,CK50,3347.0,18776.0,21077.0
2022-10-19,День,V20,2176.0,8440.0,32584.0
2022-10-19,День,V26/60_1,4530.0,14418.0,24252.0
2022-10-19,День,V26/60_2,6356.0,9036.0,27808.0
2022-10-19,День,V26/85,3031.0,18538.0,21631.0
2022-10-19,День,VCENTR-102,2430.0,9086.0,31684.0
2022-10-19,День,VCENTR-70,2742.0,17692.0,22766.0
2022-10-19,День,VTM9,4695.0,8755.0,29750.0
2022-10-19,Ночь,CK50,2905.0,22148.0,18147.0
2022-10-19,Ночь,V20,3332.0,17917.0,21951.0
2022-10-19,Ночь,V26/60_1,5576.0,15970.0,21654.0
2022-10-19,Ночь,V26/60_2,4556.0,10096.0,28548.0
2022-10-19,Ночь,V26/85,3195.0,10037.0,29968.0
2022-10-19,Ночь,VCENTR-102,3191.0,12309.0,27700.0
2022-10-19,Ночь,VCENTR-70,2031.0,13973.0,27196.0
2022-10-19,Ночь,VTM9,3656.0,25227.0,14317.0
2022-10-20,День,CK50,3608.0,20581.0,19011.0
2022-10-20,День,V20,5222.0,5945.0,32033.0
2022-10-20,День,V26/60_1,6691.0,9899.0,26610.0
2022-10-20,День,V26/60_2,4088.0,21034.0,18078.0
2022-10-20,День,V26/85,2507.0,9743.0,30950.0
2022-10-20,День,VCENTR-102,1643.0,3109.0,38448.0
2022-10-20,День,VCENTR-70,2000.0,14846.0,26354.0
2022-10-20,День,VTM9,5965.0,17571.0,19664.0
2022-10-20,Ночь,CK50,3639.0,25801.0,13760.0
2022-10-20,Ночь,V20,2881.0,16674.0,23645.0
2022-10-20,Ночь,V26/60_1,6796.0,12800.0,23604.0
2022-10-20,Ночь,V26/60_2,5654.0,18455.0,19091.0
2022-10-20,Ночь,V26/85,2328.0,21569.0,19303.0
2022-10-20,Ночь,VCENTR-102,3797.0,3480.0,35923.0
2022-10-20,Ночь,VCENTR-70,5697.0,4440.0,33063.0
2022-10-20,Ночь,VTM9,4160.0,31686.0,7354.0
2022-10-21,День,CK50,3803.0,29397.0,10000.0
2022-10-21,День,V20,5511.0,17531.0,20158.0
2022-10-21,День,V26/60_1,9886.0,11658.0,21656.0
2022-10-21,День,V26/60_2,5693.0,10117.0,27390.0
2022-10-21,День,V26/85,2645.0,12585.0,27970.0
2022-10-21,День,VCENTR-102,2158.0,5786.0,35256.0
2022-10-21,День,VCENTR-70,1977.0,10276.0,30947.0
2022-10-21,День,VTM9,100.0,38445.0,4655.0
2022-10-21,Ночь,CK50,4046.0,24359.0,14795.0
2022-10-21,Ночь,V20,4797.0,20868.0,17535.0
2022-10-21,Ночь,V26/60_1,8981.0,10682.0,23537.0
2022-10-21,Ночь,V26/60_2,4425.0,8488.0,30287.0
2022-10-21,Ночь,V26/85,1823.0,24653.0,16724.0
2022-10-21,Ночь,VCENTR-102,1487.0,5977.0,35736.0
2022-10-21,Ночь,VCENTR-70,3196.0,6704.0,33300.0
2022-10-21,Ночь,VTM9,451.0,32700.0,10049.0
2022-10-22,День,CK50,3191.0,32317.0,7692.0
2022-10-22,День,V20,10465.0,11516.0,21219.0
2022-10-22,День,V26/60_1,7839.0,11292.0,24069.0
2022-10-22,День,V26/60_2,5310.0,4281.0,33609.0
2022-10-22,День,V26/85,3136.0,7753.0,32311.0
2022-10-22,День,VCENTR-102,1953.0,6655.0,34592.0
2022-10-22,День,VCENTR-70,4121.0,13507.0,25572.0
2022-10-22,День,VTM9,1493.0,35961.0,5746.0
2022-10-22,Ночь,CK50,6702.0,8856.0,27642.0
2022-10-22,Ночь,V20,4647.0,11523.0,27030.0
2022-10-22,Ночь,V26/60_1,8880.0,9640.0,24680.0
2022-10-22,Ночь,V26/60_2,7333.0,3677.0,32190.0
2022-10-22,Ночь,V26/85,2907.0,4241.0,36052.0
2022-10-22,Ночь,VCENTR-102,1491.0,14036.0,27673.0
2022-10-22,Ночь,VCENTR-70,2708.0,26832.0,13660.0
2022-10-22,Ночь,VTM9,2821.0,31220.0,9159.0
2022-10-23,День,CK50,7804.0,10385.0,25011.0
2022-10-23,День,V20,4037.0,4558.0,34605.0
2022-10-23,День,V26/60_1,5149.0,15640.0,22411.0
2022-10-23,День,V26/60_2,6821.0,3713.0,32666.0
2022-10-23,День,V26/85,2539.0,7146.0,33515.0
2022-10-23,День,VCENTR-102,2072.0,8067.0,33061.0
2022-10-23,День,VCENTR-70,1621.0,35596.0,5983.0
2022-10-23,День,VTM9,2658.0,17601.0,22941.0
2022-10-23,Ночь,CK50,4858.0,8365.0,29977.0
2022-10-23,Ночь,V20,3646.0,5117.0,34437.0
2022-10-23,Ночь,V26/60_1,9190.0,10549.0,23461.0
2022-10-23,Ночь,V26/60_2,7401.0,6211.0,29588.0
2022-10-23,Ночь,V26/85,2984.0,7964.0,32252.0
2022-10-23,Ночь,VCENTR-102,1352.0,12611.0,29237.0
2022-10-23,Ночь,VCENTR-70,0.0,43200.0,0.0
2022-10-23,Ночь,VTM9,2699.0,24574.0,15927.0
2022-10-24,День,CK50,6343.0,24100.0,12757.0
2022-10-24,День,V20,4646.0,3957.0,34597.0
2022-10-24,День,V26/60_1,3192.0,16045.0,23963.0
2022-10-24,День,V26/60_2,2995.0,14616.0,25589.0
2022-10-24,День,V26/85,2759.0,3563.0,36878.0
2022-10-24,День,VCENTR-102,1081.0,10548.0,31571.0
2022-10-24,День,VCENTR-70,3112.0,13729.0,26359.0
2022-10-24,День,VTM9,1479.0,32854.0,8867.0
2022-10-24,Ночь,CK50,14344.0,9843.0,19013.0
2022-10-24,Ночь,V20,3781.0,4107.0,35312.0
2022-10-24,Ночь,V26/60_1,8141.0,6533.0,28526.0
2022-10-24,Ночь,V26/60_2,8087.0,3289.0,31824.0
2022-10-24,Ночь,V26/85,3644.0,6846.0,32710.0
2022-10-24,Ночь,VCENTR-102,1306.0,10761.0,31133.0
2022-10-24,Ночь,VCENTR-70,3436.0,11480.0,28284.0
2022-10-24,Ночь,VTM9,0.0,43198.0,2.0
2022-10-25,День,CK50,3554.0,23884.0,15762.0
2022-10-25,День,V20,4342.0,4822.0,34036.0
2022-10-25,День,V26/60_1,2352.0,30352.0,10496.0
2022-10-25,День,V26/60_2,4320.0,8380.0,30500.0
2022-10-25,День,V26/85,1978.0,5294.0,35928.0
2022-10-25,День,VCENTR-102,1607.0,7203.0,34390.0
2022-10-25,День,VCENTR-70,4242.0,7019.0,31939.0
2022-10-25,День,VTM9,1346.0,27086.0,14768.0
2022-10-25,Ночь,CK50,3195.0,23433.0,16572.0
2022-10-25,Ночь,V20,2836.0,8098.0,32266.0
2022-10-25,Ночь,V26/60_1,6432.0,8650.0,28118.0
2022-10-25,Ночь,V26/60_2,6194.0,7951.0,29055.0
2022-10-25,Ночь,V26/85,2320.0,15064.0,25816.0
2022-10-25,Ночь,VCENTR-102,1118.0,3526.0,38556.0
2022-10-25,Ночь,VCENTR-70,3688.0,10031.0,29481.0
2022-10-25,Ночь,VTM9,904.0,34317.0,7979.0
2022-10-26,День,CK50,1850.0,23122.0,18228.0
2022-10-26,День,V20,5452.0,13727.0,24021.0
2022-10-26,День,V26/60_1,4221.0,23766.0,15213.0
2022-10-26,День,V26/60_2,3340.0,17164.0,22696.0
2022-10-26,День,V26/85,3457.0,12155.0,27588.0
2022-10-26,День,VCENTR-102,6085.0,20999.0,16116.0
2022-10-26,День,VCENTR-70,1637.0,30510.0,11053.0
2022-10-26,День,VTM9,4359.0,17658.0,21183.0
2022-10-26,Ночь,CK50,2989.0,14688.0,25523.0
2022-10-26,Ночь,V20,4629.0,13121.0,25450.0
2022-10-26,Ночь,V26/60_1,8187.0,6247.0,28766.0
2022-10-26,Ночь,V26/60_2,3815.0,7399.0,31986.0
2022-10-26,Ночь,V26/85,2705.0,14026.0,26469.0
2022-10-26,Ночь,VCENTR-102,2180.0,15143.0,25877.0
2022-10-26,Ночь,VCENTR-70,1263.0,4476.0,37461.0
2022-10-26,Ночь,VTM9,1935.0,28515.0,12750.0
2022-10-27,День,CK50,2228.0,15037.0,25935.0
2022-10-27,День,V20,4705.0,13089.0,25406.0
2022-10-27,День,V26/60_1,5704.0,17510.0,19986.0
2022-10-27,День,V26/60_2,3576.0,8551.0,31073.0
2022-10-27,День,V26/85,3563.0,10786.0,28851.0
2022-10-27,День,VCENTR-102,0.0,43200.0,0.0
2022-10-27,День,VCENTR-70,2266.0,6406.0,34528.0
2022-10-27,День,VTM9,2045.0,29121.0,12034.0
2022-10-27,Ночь,CK50,2663.0,13706.0,26831.0
2022-10-27,Ночь,V20,4663.0,14324.0,24213.0
2022-10-27,Ночь,V26/60_1,6886.0,11962.0,24352.0
2022-10-27,Ночь,V26/60_2,3259.0,10480.0,29461.0
2022-10-27,Ночь,V26/85,2900.0,12047.0,28253.0
2022-10-27,Ночь,VCENTR-102,11.0,43189.0,0.0
2022-10-27,Ночь,VCENTR-70,912.0,3268.0,39020.0
2022-10-27,Ночь,VTM9,2639.0,28528.0,12033.0
2022-10-28,День,CK50,3747.0,18375.0,21078.0
2022-10-28,День,V20,6902.0,17261.0,19037.0
2022-10-28,День,V26/60_1,8843.0,8989.0,25368.0
2022-10-28,День,V26/60_2,4297.0,10856.0,28047.0
2022-10-28,День,V26/85,4402.0,3366.0,35432.0
2022-10-28,День,VCENTR-102,106.0,43094.0,0.0
2022-10-28,День,VCENTR-70,3518.0,11962.0,27720.0
2022-10-28,День,VTM9,2867.0,34115.0,6218.0
2022-10-28,Ночь,CK50,5453.0,11174.0,26573.0
2022-10-28,Ночь,V20,5876.0,11781.0,25543.0
2022-10-28,Ночь,V26/60_1,4345.0,17249.0,21606.0
2022-10-28,Ночь,V26/60_2,2150.0,12640.0,28410.0
2022-10-28,Ночь,V26/85,1875.0,21258.0,20067.0
2022-10-28,Ночь,VCENTR-102,877.0,42237.0,86.0
2022-10-28,Ночь,VCENTR-70,1509.0,23233.0,18458.0
2022-10-28,Ночь,VTM9,7933.0,18948.0,16319.0
2022-10-29,День,CK50,4055.0,7275.0,31870.0
2022-10-29,День,V20,5709.0,10300.0,27191.0
2022-10-29,День,V26/60_1,11859.0,6879.0,24462.0
2022-10-29,День,V26/60_2,5520.0,5437.0,32243.0
2022-10-29,День,V26/85,3315.0,7754.0,32131.0
2022-10-29,День,VCENTR-102,7870.0,20039.0,15291.0
2022-10-29,День,VCENTR-70,3173.0,12016.0,28011.0
2022-10-29,День,VTM9,6648.0,17821.0,18731.0
2022-10-29,Ночь,CK50,6300.0,6055.0,30845.0
2022-10-29,Ночь,V20,4347.0,8468.0,30385.0
2022-10-29,Ночь,V26/60_1,4167.0,12929.0,26104.0
2022-10-29,Ночь,V26/60_2,2781.0,12083.0,28336.0
2022-10-29,Ночь,V26/85,2986.0,11588.0,28626.0
2022-10-29,Ночь,VCENTR-102,7134.0,15169.0,20897.0
2022-10-29,Ночь,VCENTR-70,1665.0,9512.0,32023.0
2022-10-29,Ночь,VTM9,5310.0,29775.0,8115.0
2022-10-30,День,CK50,4286.0,15615.0,23299.0
2022-10-30,День,V20,4988.0,4613.0,33599.0
2022-10-30,День,V26/60_1,12097.0,5691.0,25412.0
2022-10-30,День,V26/60_2,6747.0,3111.0,33342.0
2022-10-30,День,V26/85,3479.0,4637.0,35084.0
2022-10-30,День,VCENTR-102,6242.0,13956.0,23002.0
2022-10-30,День,VCENTR-70,2431.0,18126.0,22643.0
2022-10-30,День,VTM9,0.0,40288.0,2912.0
2022-10-30,Ночь,CK50,8213.0,12216.0,22771.0
2022-10-30,Ночь,V20,3803.0,11381.0,28016.0
2022-10-30,Ночь,V26/60_1,3049.0,22323.0,17828.0
2022-10-30,Ночь,V26/60_2,3264.0,10593.0,29343.0
2022-10-30,Ночь,V26/85,1841.0,10886.0,30473.0
2022-10-30,Ночь,VCENTR-102,4924.0,7949.0,30327.0
2022-10-30,Ночь,VCENTR-70,2533.0,6302.0,34365.0
2022-10-30,Ночь,VTM9,5850.0,30723.0,6627.0
2022-10-31,День,CK50,2919.0,23730.0,16551.0
2022-10-31,День,V20,5970.0,8366.0,28864.0
2022-10-31,День,V26/60_1,8023.0,16020.0,19157.0
2022-10-31,День,V26/60_2,5819.0,11153.0,26228.0
2022-10-31,День,V26/85,2097.0,10307.0,30796.0
2022-10-31,День,VCENTR-102,327.0,40911.0,1962.0
2022-10-31,День,VCENTR-70,814.0,3619.0,38767.0
2022-10-31,День,VTM9,2074.0,34501.0,6625.0
2022-10-31,Ночь,CK50,3140.0,25363.0,14697.0
2022-10-31,Ночь,V20,7452.0,19002.0,16746.0
2022-10-31,Ночь,V26/60_1,4930.0,8654.0,29616.0
2022-10-31,Ночь,V26/60_2,4877.0,8490.0,29833.0
2022-10-31,Ночь,V26/85,2199.0,17562.0,23439.0
2022-10-31,Ночь,VCENTR-102,0.0,43198.0,2.0
2022-10-31,Ночь,VCENTR-70,2611.0,4347.0,36242.0
2022-10-31,Ночь,VTM9,1551.0,22031.0,19618.0
2022-11-01,День,CK50,1342.0,34083.0,7775.0
2022-11-01,День,V20,8902.0,13858.0,20440.0
2022-11-01,День,V26/60_1,3086.0,20373.0,19741.0
2022-11-01,День,V26/60_2,7050.0,20567.0,15583.0
2022-11-01,День,V26/85,3651.0,7192.0,32357.0
2022-11-01,День,VCENTR-102,3871.0,6455.0,32874.0
2022-11-01,День,VCENTR-70,1130.0,1382.0,40688.0
2022-11-01,День,VTM9,0.0,41397.0,1803.0
2022-11-01,Ночь,CK50,2920.0,21839.0,18441.0
2022-11-01,Ночь,V20,5494.0,18909.0,18797.0
2022-11-01,Ночь,V26/60_1,6383.0,5727.0,31090.0
2022-11-01,Ночь,V26/60_2,6467.0,15603.0,21130.0
2022-11-01,Ночь,V26/85,2408.0,14753.0,26039.0
2022-11-01,Ночь,VCENTR-102,7650.0,8863.0,26687.0
2022-11-01,Ночь,VCENTR-70,2473.0,3580.0,37147.0
2022-11-01,Ночь,VTM9,6837.0,32405.0,3958.0
2022-11-02,День,CK50,2933.0,22170.0,18097.0
2022-11-02,День,V20,5557.0,12881.0,24762.0
2022-11-02,День,V26/60_1,6919.0,12140.0,24141.0
2022-11-02,День,V26/60_2,4089.0,12315.0,26796.0
2022-11-02,День,V26/85,4794.0,22653.0,15753.0
2022-11-02,День,VCENTR-102,6941.0,11499.0,24760.0
2022-11-02,День,VCENTR-70,1017.0,2041.0,40142.0
2022-11-02,День,VTM9,86.0,43064.0,50.0
2022-11-02,Ночь,CK50,164.0,41542.0,1494.0
2022-11-02,Ночь,V20,2854.0,22737.0,17609.0
2022-11-02,Ночь,V26/60_1,4372.0,7763.0,31065.0
2022-11-02,Ночь,V26/60_2,3585.0,12826.0,26789.0
2022-11-02,Ночь,V26/85,3039.0,20869.0,19292.0
2022-11-02,Ночь,VCENTR-102,2655.0,14619.0,25926.0
2022-11-02,Ночь,VCENTR-70,2532.0,8580.0,32088.0
2022-11-02,Ночь,VTM9,1387.0,36608.0,5205.0
2022-11-03,День,CK50,3204.0,11080.0,28916.0
2022-11-03,День,V20,6143.0,10556.0,26501.0
2022-11-03,День,V26/60_1,2776.0,10164.0,30260.0
2022-11-03,День,V26/60_2,3245.0,10279.0,29676.0
2022-11-03,День,V26/85,4315.0,10676.0,28209.0
2022-11-03,День,VCENTR-102,2380.0,13939.0,26881.0
2022-11-03,День,VCENTR-70,3957.0,32874.0,6369.0
2022-11-03,День,VTM9,956.0,40370.0,1874.0
2022-11-03,Ночь,CK50,2769.0,7245.0,33186.0
2022-11-03,Ночь,V20,3862.0,6050.0,33288.0
2022-11-03,Ночь,V26/60_1,8058.0,3644.0,31498.0
2022-11-03,Ночь,V26/60_2,6533.0,4115.0,32552.0
2022-11-03,Ночь,V26/85,7200.0,9008.0,26992.0
2022-11-03,Ночь,VCENTR-102,1206.0,6629.0,35365.0
2022-11-03,Ночь,VCENTR-70,0.0,43200.0,0.0
2022-11-03,Ночь,VTM9,306.0,42137.0,757.0
2022-11-04,День,CK50,0.0,43200.0,0.0
2022-11-04,День,V20,0.0,43200.0,0.0
2022-11-04,День,V26/60_1,0.0,43200.0,0.0
2022-11-04,День,V26/60_2,0.0,43200.0,0.0
2022-11-04,День,V26/85,0.0,43200.0,0.0
2022-11-04,День,VCENTR-102,0.0,43200.0,0.0
2022-11-04,День,VCENTR-70,0.0,43200.0,0.0
2022-11-04,День,VTM9,0.0,43200.0,0.0
2022-11-04,Ночь,CK50,0.0,43200.0,0.0
2022-11-04,Ночь,V20,86.0,42687.0,427.0
2022-11-04,Ночь,V26/60_1,21.0,42990.0,189.0
2022-11-04,Ночь,V26/60_2,13.0,42995.0,192.0
2022-11-04,Ночь,V26/85,0.0,43200.0,0.0
2022-11-04,Ночь,VCENTR-102,0.0,43200.0,0.0
2022-11-04,Ночь,VCENTR-70,0.0,43200.0,0.0
2022-11-04,Ночь,VTM9,0.0,43200.0,0.0
2022-11-05,День,CK50,0.0,42364.0,836.0
2022-11-05,День,V20,4450.0,5949.0,32801.0
2022-11-05,День,V26/60_1,9947.0,9402.0,23851.0
2022-11-05,День,V26/60_2,7658.0,9833.0,25709.0
2022-11-05,День,V26/85,4633.0,11009.0,27558.0
2022-11-05,День,VCENTR-102,876.0,4972.0,37352.0
2022-11-05,День,VCENTR-70,0.0,43200.0,0.0
2022-11-05,День,VTM9,360.0,42674.0,166.0
2022-11-05,Ночь,CK50,1951.0,8178.0,33071.0
